created_at,entities
2021-02-10 19:07:25+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'sarinimartini12', 'name': 'sarinimartini', 'id': 3255086342, 'id_str': '3255086342', 'indices': [0, 16]}], 'urls': []}"
2021-02-10 19:07:51+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SydneyBalch', 'name': 'Scorpio Syd', 'id': 35476295, 'id_str': '35476295', 'indices': [0, 12]}], 'urls': []}"
2021-02-10 19:09:11+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Listo_guy', 'name': 'Tommy Shelby', 'id': 4199812846, 'id_str': '4199812846', 'indices': [0, 10]}], 'urls': []}"
2021-02-10 19:09:34+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'charitymaya_', 'name': 'maya.', 'id': 3904328238, 'id_str': '3904328238', 'indices': [0, 13]}], 'urls': []}"
2021-02-10 19:09:54+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PrettyWeirdo13', 'name': '🐉|🍑|🦄', 'id': 1194288415136567296, 'id_str': '1194288415136567296', 'indices': [0, 15]}], 'urls': []}"
2021-02-10 19:11:13+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'iAmTYLERHOBBS', 'name': 'tyler hobbs', 'id': 1066524686, 'id_str': '1066524686', 'indices': [0, 14]}], 'urls': []}"
2021-02-10 19:11:34+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'gigiflacko', 'name': 'Jodylove\U0001f9ca', 'id': 837573600668348416, 'id_str': '837573600668348416', 'indices': [0, 11]}], 'urls': []}"
2021-02-10 19:11:54+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'D_216_O', 'name': 'D_216_O', 'id': 2353343470, 'id_str': '2353343470', 'indices': [0, 8]}], 'urls': []}"
2021-02-10 19:12:13+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Live2Laugh_', 'name': 'Le$lie', 'id': 258555960, 'id_str': '258555960', 'indices': [0, 12]}], 'urls': []}"
2021-02-10 19:12:50+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KeyiaraShuantae', 'name': 'Key 💕', 'id': 306284074, 'id_str': '306284074', 'indices': [0, 16]}], 'urls': []}"
2021-02-10 19:13:09+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Greg_D93', 'name': 'Babe', 'id': 238004840, 'id_str': '238004840', 'indices': [0, 9]}], 'urls': []}"
2021-02-10 19:14:58+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Bree_211', 'name': 'Bernice 🖤', 'id': 409578619, 'id_str': '409578619', 'indices': [0, 9]}], 'urls': []}"
2021-02-10 19:15:12+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chiamakaduru_', 'name': 'CHIAMAKA', 'id': 64489874, 'id_str': '64489874', 'indices': [0, 14]}], 'urls': []}"
2021-02-10 19:15:27+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'whoisomarb', 'name': 'Omar B.', 'id': 57716458, 'id_str': '57716458', 'indices': [0, 11]}], 'urls': []}"
2021-02-10 19:15:52+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'clarisssa_2', 'name': 'clarissa', 'id': 786358806951452672, 'id_str': '786358806951452672', 'indices': [0, 12]}], 'urls': []}"
2021-02-10 19:16:05+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GIX2_', 'name': 'Gi', 'id': 545426425, 'id_str': '545426425', 'indices': [0, 6]}], 'urls': []}"
2021-02-10 19:16:35+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DrKavarga', 'name': 'Dr. Kavarga', 'id': 749521287639240705, 'id_str': '749521287639240705', 'indices': [0, 10]}], 'urls': [], 'media': [{'id': 1359582012743405568, 'id_str': '1359582012743405568', 'indices': [11, 34], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Et40oyCU0AAQ6rx.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Et40oyCU0AAQ6rx.jpg', 'url': 'https://t.co/hZCSElH1vY', 'display_url': 'pic.twitter.com/hZCSElH1vY', 'expanded_url': 'https://twitter.com/hulu/status/1359582049208737792/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 400, 'h': 300, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 400, 'h': 300, 'resize': 'fit'}, 'medium': {'w': 400, 'h': 300, 'resize': 'fit'}}}]}"
2021-02-10 20:15:00+00:00,"{'hashtags': [{'text': 'kid90', 'indices': [73, 79]}, {'text': 'WeWorkDoc', 'indices': [81, 91]}, {'text': 'SasquatchOnHulu', 'indices': [96, 112]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1359596752706412548, 'id_str': '1359596752706412548', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/Et5CCwrXIAQz14n.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Et5CCwrXIAQz14n.jpg', 'url': 'https://t.co/NdKrvOkyWW', 'display_url': 'pic.twitter.com/NdKrvOkyWW', 'expanded_url': 'https://twitter.com/hulu/status/1359596754170236930/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1024, 'h': 1024, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1024, 'h': 1024, 'resize': 'fit'}}}]}"
2021-02-11 00:30:06+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1359660925234601985, 'id_str': '1359660925234601985', 'indices': [27, 50], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Et58aF-WYAEmKJ3.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Et58aF-WYAEmKJ3.jpg', 'url': 'https://t.co/1NNP04t7SQ', 'display_url': 'pic.twitter.com/1NNP04t7SQ', 'expanded_url': 'https://twitter.com/hulu/status/1359660952308842499/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}}]}"
2021-02-11 00:43:00+00:00,"{'hashtags': [{'text': 'NCAAB', 'indices': [67, 73]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gTxnDzB5zB', 'expanded_url': 'https://twitter.com/i/web/status/1359664198188494849', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
2021-02-11 01:35:39+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'aparrifan2016', 'name': 'Andy Proctor', 'id': 733668757567070208, 'id_str': '733668757567070208', 'indices': [0, 14]}], 'urls': []}"
2021-02-11 01:35:58+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'etnow', 'name': 'Entertainment Tonight', 'id': 23603092, 'id_str': '23603092', 'indices': [0, 6]}], 'urls': []}"
2021-02-11 01:36:33+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jcarey2424', 'name': 'Julie Carey', 'id': 1480282843, 'id_str': '1480282843', 'indices': [0, 11]}], 'urls': []}"
2021-02-11 01:36:52+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KareeSmith21', 'name': 'Karee', 'id': 425910885, 'id_str': '425910885', 'indices': [0, 13]}], 'urls': []}"
2021-02-11 01:43:48+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '3daydog', 'name': 'David Veloz', 'id': 1018912224239280128, 'id_str': '1018912224239280128', 'indices': [0, 8]}], 'urls': []}"
2021-02-11 01:44:03+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thatwasBiggavel', 'name': 'BrotherMan🐺💫', 'id': 376373204, 'id_str': '376373204', 'indices': [0, 16]}], 'urls': []}"
2021-02-11 01:46:28+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WRJr81', 'name': '〰️❕L🦂', 'id': 1357913221898862592, 'id_str': '1357913221898862592', 'indices': [0, 7]}], 'urls': []}"
2021-02-11 01:47:07+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CandymanMC', 'name': 'Marquis', 'id': 2544179666, 'id_str': '2544179666', 'indices': [0, 11]}, {'screen_name': 'wendizzle__', 'name': 'dizzle', 'id': 445670060, 'id_str': '445670060', 'indices': [12, 24]}], 'urls': [], 'media': [{'id': 1359680301593595912, 'id_str': '1359680301593595912', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Et6OB8iVEAgIf7-.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Et6OB8iVEAgIf7-.jpg', 'url': 'https://t.co/HlRSJK3O3o', 'display_url': 'pic.twitter.com/HlRSJK3O3o', 'expanded_url': 'https://twitter.com/hulu/status/1359680331272527872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 420, 'h': 420, 'resize': 'fit'}, 'large': {'w': 420, 'h': 420, 'resize': 'fit'}, 'small': {'w': 420, 'h': 420, 'resize': 'fit'}}}]}"
2021-02-11 01:47:39+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thtawesomety', 'name': 'ty ✨', 'id': 373634793, 'id_str': '373634793', 'indices': [0, 13]}], 'urls': [], 'media': [{'id': 1359680433047281666, 'id_str': '1359680433047281666', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Et6OJmPVIAIrbQx.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Et6OJmPVIAIrbQx.jpg', 'url': 'https://t.co/4BPtcBZx3A', 'display_url': 'pic.twitter.com/4BPtcBZx3A', 'expanded_url': 'https://twitter.com/hulu/status/1359680465272152068/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 498, 'h': 280, 'resize': 'fit'}, 'small': {'w': 498, 'h': 280, 'resize': 'fit'}, 'large': {'w': 498, 'h': 280, 'resize': 'fit'}}}]}"
2021-02-11 01:47:57+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jecoriaw', 'name': 'Jecoria', 'id': 2476329757, 'id_str': '2476329757', 'indices': [0, 9]}], 'urls': []}"
2021-02-11 01:48:18+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Jaemin_Yi', 'name': 'Jaemin Yi', 'id': 966881, 'id_str': '966881', 'indices': [0, 10]}], 'urls': []}"
2021-02-11 01:48:41+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cgleason95', 'name': 'Colleen', 'id': 601969480, 'id_str': '601969480', 'indices': [0, 11]}], 'urls': []}"
2021-02-11 01:49:06+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ellbelllz', 'name': 'ellie ❂', 'id': 21031482, 'id_str': '21031482', 'indices': [0, 10]}], 'urls': []}"
2021-02-11 01:49:44+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IndieWire', 'name': 'IndieWire', 'id': 13992132, 'id_str': '13992132', 'indices': [0, 10]}], 'urls': []}"
2021-02-11 01:49:47+00:00,"{'hashtags': [{'text': 'PalmSprings', 'indices': [82, 94]}], 'symbols': [], 'user_mentions': [{'screen_name': 'IndieWire', 'name': 'IndieWire', 'id': 13992132, 'id_str': '13992132', 'indices': [3, 13]}, {'screen_name': 'hulu', 'name': 'Hulu', 'id': 15033883, 'id_str': '15033883', 'indices': [129, 134]}], 'urls': [{'url': 'https://t.co/LQArBAWrWw', 'expanded_url': 'https://bit.ly/2MU2hPF', 'display_url': 'bit.ly/2MU2hPF', 'indices': [105, 128]}]}"
2021-02-11 01:50:15+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'DrVoorheesPhD', 'name': 'chris.', 'id': 2536612686, 'id_str': '2536612686', 'indices': [0, 14]}], 'urls': []}"
2021-02-11 01:50:50+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'panconidkyet', 'name': 'mayra', 'id': 580387351, 'id_str': '580387351', 'indices': [0, 13]}], 'urls': []}"
2021-02-11 01:52:43+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_CarmsTheCharm', 'name': 'carmen✨', 'id': 176632447, 'id_str': '176632447', 'indices': [0, 15]}], 'urls': []}"
2021-02-11 01:52:56+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_baabyfaacee_', 'name': 'jess ♥', 'id': 748267357, 'id_str': '748267357', 'indices': [0, 14]}], 'urls': []}"
2021-02-11 01:53:25+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_fangirltrash', 'name': 'savi', 'id': 1347008468, 'id_str': '1347008468', 'indices': [0, 14]}], 'urls': []}"
2021-02-11 01:53:42+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_Keraa', 'name': 'Kera💙', 'id': 844188728, 'id_str': '844188728', 'indices': [0, 7]}], 'urls': []}"
2021-02-11 01:54:15+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OnTheRedCarpet', 'name': 'On The Red Carpet', 'id': 17497090, 'id_str': '17497090', 'indices': [0, 15]}, {'screen_name': 'nomadlandfilm', 'name': 'Nomadland', 'id': 1096457871238127616, 'id_str': '1096457871238127616', 'indices': [16, 30]}], 'urls': []}"
2021-02-11 01:54:35+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CanduManagement', 'name': 'Candu Management', 'id': 1406692032, 'id_str': '1406692032', 'indices': [0, 16]}, {'screen_name': 'voguemagazine', 'name': 'Vogue Magazine', 'id': 136361303, 'id_str': '136361303', 'indices': [17, 31]}], 'urls': []}"
2021-02-11 01:54:54+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'capitalshanti', 'name': 'CapitalT', 'id': 970797350120665088, 'id_str': '970797350120665088', 'indices': [0, 14]}], 'urls': []}"
2021-02-11 02:14:10+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'FXDocs', 'name': 'FX Documentaries', 'id': 1226978646620983296, 'id_str': '1226978646620983296', 'indices': [3, 10]}], 'urls': []}"
2021-02-11 16:58:31+00:00,"{'hashtags': [{'text': 'kid90', 'indices': [21, 27]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FIgwu6pN47', 'expanded_url': 'https://twitter.com/moonfrye/status/1359596610800422912', 'display_url': 'twitter.com/moonfrye/statu…', 'indices': [28, 51]}]}"
2021-02-11 17:04:34+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MarkDuplass', 'name': 'Mark Duplass', 'id': 383493565, 'id_str': '383493565', 'indices': [3, 15]}, {'screen_name': 'sxsw', 'name': 'SXSW', 'id': 784304, 'id_str': '784304', 'indices': [86, 91]}, {'screen_name': 'hulu', 'name': 'Hulu', 'id': 15033883, 'id_str': '15033883', 'indices': [130, 135]}], 'urls': []}"
2021-02-11 19:30:08+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AsmauPlum', 'name': 'Asmau Ahmed', 'id': 1453435932, 'id_str': '1453435932', 'indices': [61, 71]}], 'urls': [{'url': 'https://t.co/Z4MFPrZb7t', 'expanded_url': 'https://twitter.com/i/web/status/1359947848075382786', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
2021-02-11 19:55:31+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'yassie_23', 'name': 'Yassieyas💁🏽', 'id': 96634662, 'id_str': '96634662', 'indices': [0, 10]}], 'urls': []}"
2021-02-11 19:56:01+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KdotBlack', 'name': 'Clearance Rack Legend', 'id': 32727646, 'id_str': '32727646', 'indices': [0, 10]}], 'urls': []}"
2021-02-11 19:56:21+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'xMissAnthropist', 'name': 'celeste', 'id': 2266204190, 'id_str': '2266204190', 'indices': [0, 16]}], 'urls': []}"
2021-02-11 19:56:41+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tianathequeen_', 'name': 'T.', 'id': 3413815743, 'id_str': '3413815743', 'indices': [0, 15]}], 'urls': []}"
2021-02-11 19:56:57+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'blackkmoanaa', 'name': '✨bratz doll 🦂✨', 'id': 217915607, 'id_str': '217915607', 'indices': [0, 13]}], 'urls': []}"
2021-02-11 19:57:15+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'matty_sosa07', 'name': 'matthew beverly', 'id': 1014714857332117504, 'id_str': '1014714857332117504', 'indices': [0, 13]}], 'urls': []}"
2021-02-11 19:57:26+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Tgtk96', 'name': 'TGTK | FTF 🌎', 'id': 3272502492, 'id_str': '3272502492', 'indices': [0, 7]}], 'urls': []}"
2021-02-11 19:57:43+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'neztargeryen', 'name': 'Nez', 'id': 2316099176, 'id_str': '2316099176', 'indices': [0, 13]}], 'urls': []}"
2021-02-11 19:57:59+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ariel_gillen', 'name': 'Ariel Gillen', 'id': 864574942364540928, 'id_str': '864574942364540928', 'indices': [0, 13]}], 'urls': []}"
2021-02-11 19:58:18+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'twobrknhalves', 'name': 'kate', 'id': 3026621697, 'id_str': '3026621697', 'indices': [0, 14]}], 'urls': []}"
2021-02-11 19:58:32+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'pilarrosee', 'name': '\U0001fa90', 'id': 3359955292, 'id_str': '3359955292', 'indices': [0, 11]}], 'urls': []}"
2021-02-11 19:59:06+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'leah_acceevedo', 'name': 'talito', 'id': 940554140, 'id_str': '940554140', 'indices': [0, 15]}], 'urls': [], 'media': [{'id': 1359955120415408128, 'id_str': '1359955120415408128', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Et-H-gbVgAAr6ve.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Et-H-gbVgAAr6ve.jpg', 'url': 'https://t.co/knHGR5sS6U', 'display_url': 'pic.twitter.com/knHGR5sS6U', 'expanded_url': 'https://twitter.com/hulu/status/1359955137641345024/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 500, 'h': 200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 500, 'h': 200, 'resize': 'fit'}, 'small': {'w': 500, 'h': 200, 'resize': 'fit'}}}]}"
2021-02-11 21:45:06+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1359981789251596288, 'id_str': '1359981789251596288', 'indices': [49, 72], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Et-gO1lXcAAifnt.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Et-gO1lXcAAifnt.jpg', 'url': 'https://t.co/WLl77w5TRQ', 'display_url': 'pic.twitter.com/WLl77w5TRQ', 'expanded_url': 'https://twitter.com/hulu/status/1359981813939249153/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}}]}"
2021-02-12 00:00:00+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}"
2021-02-12 01:43:25+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MBdaSweetest', 'name': 'THUG PASSIONATE ❣️', 'id': 191247872, 'id_str': '191247872', 'indices': [0, 13]}], 'urls': []}"
2021-02-12 01:46:51+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'alwayssunny', 'name': ""It's Always Sunny"", 'id': 394953878, 'id_str': '394953878', 'indices': [0, 12]}], 'urls': [], 'media': [{'id': 1360042638670401536, 'id_str': '1360042638670401536', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Et_XkvVVkAAynnh.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Et_XkvVVkAAynnh.jpg', 'url': 'https://t.co/jEPbIrOvND', 'display_url': 'pic.twitter.com/jEPbIrOvND', 'expanded_url': 'https://twitter.com/hulu/status/1360042653237190662/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 244, 'h': 160, 'resize': 'fit'}, 'small': {'w': 244, 'h': 160, 'resize': 'fit'}, 'large': {'w': 244, 'h': 160, 'resize': 'fit'}}}]}"
2021-02-12 01:47:04+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AdobeVideo', 'name': 'Adobe Video & Motion', 'id': 115584650, 'id_str': '115584650', 'indices': [0, 11]}], 'urls': []}"
2021-02-12 01:47:25+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Variety', 'name': 'Variety', 'id': 17525171, 'id_str': '17525171', 'indices': [0, 8]}], 'urls': []}"
2021-02-12 01:51:26+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'westonsweater', 'name': 'gwen 🎶', 'id': 1249842036540231682, 'id_str': '1249842036540231682', 'indices': [0, 14]}], 'urls': [], 'media': [{'id': 1360043792976412674, 'id_str': '1360043792976412674', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Et_Yn7dVgAIFRFV.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Et_Yn7dVgAIFRFV.jpg', 'url': 'https://t.co/qecotP1UG7', 'display_url': 'pic.twitter.com/qecotP1UG7', 'expanded_url': 'https://twitter.com/hulu/status/1360043805773209605/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 400, 'h': 274, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 400, 'h': 274, 'resize': 'fit'}, 'medium': {'w': 400, 'h': 274, 'resize': 'fit'}}}]}"
2021-02-12 01:51:41+00:00,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kvuitton_', 'name': '👑', 'id': 153625385, 'id_str': '153625385', 'indices': [0, 10]}], 'urls': []}"
